episode,reward,epsilon,Max Future Q-value,Action,State 
19792,-200,0.017177473935140204,3.276876818101275,Daignose for ArterialpH level,Non ideal ArterialpH level
19793,24,0.017174038440353177,-1.1665290997349804,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19794,23,0.017170603632665107,2.7038644217951373,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19795,-33,0.017167169511938574,5.973093353739413,Daignose for ArterialpH level,Non ideal ArterialpH level
19796,-15,0.017163736078036188,1.7721504093623006,Daignose for heartRate,Non ideal Maintain heartRate
19797,22,0.01716030333082058,2.066699098248898,Daignose for heartRate,Non ideal Maintain heartRate
19798,21,0.017156871270154417,1.2727208317200813,Daignose for ArterialpH level,Non ideal ArterialpH level
19799,-107,0.017153439895900385,2.2176435326546446,Daignose for ArterialpH level,Non ideal ArterialpH level
19800,4,0.017150009207921205,-2.2351384182362066,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19801,-28,0.01714657920607962,-0.09986914150729476,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19802,-8,0.017143149890238404,-0.06873021181984651,Daignose for heartRate,Non ideal Maintain heartRate
19803,15,0.017139721260260355,4.395893926867588, , 
19804,24,0.017136293316008303,-0.6270900158361895,Daignose for ArterialpH level,Non ideal ArterialpH level
19805,-60,0.0171328660573451,1.783838126880588, , 
19806,-200,0.017129439484133632,6.593982752130629,Daignose for ArterialpH level,Non ideal ArterialpH level
19807,-70,0.017126013596236805,4.130200147103125,Daignose for ArterialpH level,Non ideal ArterialpH level
19808,20,0.01712258839351756,3.910217713169339,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19809,19,0.017119163875838856,-0.1672416580855387,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19810,20,0.01711574004306369,4.183258621785782,Daignose for ArterialpH level,Non ideal ArterialpH level
19811,-7,0.017112316895055078,-1.134237629298935,Daignose for heartRate,Non ideal Maintain heartRate
19812,-20,0.017108894431676066,-0.3510478097152854,Daignose for ArterialpH level,Non ideal ArterialpH level
19813,24,0.017105472652789732,3.482096561268884,Daignose for heartRate,Non ideal Maintain heartRate
19814,10,0.017102051558259175,-0.7707540437329614,Daignose for heartRate,Non ideal Maintain heartRate
19815,-200,0.017098631147947525,-1.4674017004409334,Daignose for ArterialpH level,Non ideal ArterialpH level
19816,2,0.017095211421717937,3.6081175186034007,Daignose for ArterialpH level,Non ideal ArterialpH level
19817,23,0.017091792379433594,5.585243821217638,Daignose for ArterialpH level,Non ideal ArterialpH level
19818,22,0.017088374020957708,4.3132238297555965,Daignose for heartRate,Non ideal Maintain heartRate
19819,24,0.017084956346153517,-2.0760407655994255, , 
19820,-200,0.01708153935488429,-1.9440659896601802,Daignose for heartRate,Non ideal Maintain heartRate
19821,8,0.01707812304701331,5.91452797971395,Daignose for ArterialpH level,Non ideal ArterialpH level
19822,-54,0.01707470742240391,-1.0004072036934692, , 
19823,5,0.017071292480919428,-0.3392582381493874,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19824,19,0.017067878222423245,3.488455623224014,Daignose for heartRate,Non ideal Maintain heartRate
19825,11,0.01706446464677876,1.9336253224239688,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19826,21,0.017061051753849404,-0.029988377408783684,Daignose for heartRate,Non ideal Maintain heartRate
19827,21,0.017057639543498634,5.204569272059683,Daignose for heartRate,Non ideal Maintain heartRate
19828,24,0.017054228015589937,25.0,Daignose for heartRate,Non ideal Maintain heartRate
19829,-13,0.01705081716998682,4.3132238297555965,Daignose for heartRate,Non ideal Maintain heartRate
19830,11,0.01704740700655282,3.4454443174708387, , 
19831,12,0.01704399752515151,-0.22249670888616535,Daignose for heartRate,Non ideal Maintain heartRate
19832,22,0.01704058872564648,1.3185627323446725,Daignose for ArterialpH level,Non ideal ArterialpH level
19833,24,0.01703718060790135,3.4059102565118846, , 
19834,-200,0.01703377317177977,-1.2426080519962577,Daignose for heartRate,Non ideal Maintain heartRate
19835,23,0.017030366417145414,-1.2443068614186688,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19836,11,0.017026960343861985,0.6933000972983034, , 
19837,-68,0.017023554951793213,-0.6925872018367292,Daignose for ArterialpH level,Non ideal ArterialpH level
19838,25,0.017020150240802855,-0.11752936128661773,Daignose for heartRate,Non ideal Maintain heartRate
19839,-87,0.017016746210754694,-0.8962780741257685,Daignose for heartRate,Non ideal Maintain heartRate
19840,13,0.017013342861512543,3.167468435204712,Daignose for heartRate,Non ideal Maintain heartRate
19841,21,0.01700994019294024,3.4059102565118846, , 
19842,16,0.017006538204901653,2.125067121241157,Daignose for ArterialpH level,Non ideal ArterialpH level
19843,11,0.017003136897260674,-0.8581866599498991,Daignose for heartRate,Non ideal Maintain heartRate
19844,-26,0.016999736269881223,3.7272222882033272,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19845,24,0.01699633632262725,-1.2505691842772908,Daignose for heartRate,Non ideal Maintain heartRate
19846,-200,0.016992937055362724,4.5301621890881165, , 
19847,-7,0.01698953846795165,-0.7580030014528006,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19848,-200,0.016986140560258062,5.004229149909902, , 
19849,24,0.01698274333214601,0.8859844649896276,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19850,-200,0.016979346783479583,4.09863963858481,Daignose for ArterialpH level,Non ideal ArterialpH level
19851,25,0.01697595091412289,-1.7213702120379497,Daignose for heartRate,Non ideal Maintain heartRate
19852,18,0.016972555723940064,2.125067121241157,Daignose for ArterialpH level,Non ideal ArterialpH level
19853,0,0.016969161212795278,-0.39036906790617465,Daignose for ArterialpH level,Non ideal ArterialpH level
19854,12,0.01696576738055272,-0.8581866599498991,Daignose for heartRate,Non ideal Maintain heartRate
19855,-16,0.01696237422707661,25.0,Daignose for heartRate,Non ideal Maintain heartRate
19856,15,0.016958981752231195,3.488455623224014,Daignose for heartRate,Non ideal Maintain heartRate
19857,22,0.01695558995588075,-1.2752319899239,Daignose for ArterialpH level,Non ideal ArterialpH level
19858,20,0.016952198837889575,-2.2849178823893723,Daignose for ArterialpH level,Non ideal ArterialpH level
19859,-88,0.016948808398121996,-1.1358793254398525,Daignose for heartRate,Non ideal Maintain heartRate
19860,21,0.01694541863644237,-1.2573878714972682,Daignose for heartRate,Non ideal Maintain heartRate
19861,-17,0.016942029552715083,4.09278913086606, , 
19862,-21,0.01693864114680454,-2.1625020888268986,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19863,16,0.016935253418575182,-0.056732663312748954,Daignose for ArterialpH level,Non ideal ArterialpH level
19864,-200,0.016931866367891468,0.22898988369372733, , 
19865,24,0.01692847999461789,25.0,Daignose for heartRate,Non ideal Maintain heartRate
19866,-48,0.016925094298618968,4.395893926867588, , 
19867,18,0.016921709279759244,-0.45382650284922654,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19868,11,0.01691832493790329,-0.8632388557855606,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19869,18,0.01691494127291571,3.7272222882033272,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19870,21,0.016911558284661128,5.204569272059683,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19871,-43,0.016908175973004196,-0.37141707845832106,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19872,-31,0.016904794337809594,-1.8412050525864565,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19873,-370,0.01690141337894203,-0.4299523659892559, , 
19874,-73,0.016898033096266245,-0.45382650284922654,Daignose for ArterialpH level,Non ideal ArterialpH level
19875,21,0.016894653489646992,-0.03657347265815325,Daignose for ArterialpH level,Non ideal ArterialpH level
19876,23,0.016891274558949062,-0.2861151398560531, , 
19877,22,0.016887896304037274,-0.14246189642569143,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19878,17,0.016884518724776466,4.989484313523209,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19879,6,0.016881141821031512,3.4454443174708387,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19880,0,0.016877765592667307,1.2521352660212866,Daignose for ArterialpH level,Non ideal ArterialpH level
19881,24,0.016874390039548774,-0.8962780741257685,Daignose for heartRate,Non ideal Maintain heartRate
19882,-29,0.016871015161540864,-0.2820069045410065,Daignose for heartRate,Non ideal Maintain heartRate
19883,16,0.016867640958508557,1.6478227209392433, , 
19884,-171,0.016864267430316857,1.0031877969664922,Daignose for ArterialpH level,Non ideal ArterialpH level
19885,-200,0.016860894576830793,-0.778078995979872, , 
19886,-41,0.016857522397915426,-0.1403697152901957, , 
19887,17,0.016854150893435844,-0.15124625686526905,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19888,22,0.01685078006325716,1.3800129837025512,Daignose for ArterialpH level,Non ideal ArterialpH level
19889,-22,0.01684740990724451,2.0300702264199506, , 
19890,-37,0.016844040425263062,-0.3510478097152854,Daignose for heartRate,Non ideal Maintain heartRate
19891,8,0.016840671617178008,2.066699098248898,Daignose for heartRate,Non ideal Maintain heartRate
19892,-200,0.016837303482854574,-1.3156703857351455,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19893,-200,0.016833936022158002,-1.1220104771782524,Daignose for heartRate,Non ideal Maintain heartRate
19894,22,0.01683056923495357,-2.5790232678908342,Daignose for ArterialpH level,Non ideal ArterialpH level
19895,-53,0.01682720312110658,-2.79778120563646, , 
19896,12,0.01682383768048236,1.3185627323446725, , 
19897,18,0.016820472912946263,-0.8166000122579495,Daignose for ArterialpH level,Non ideal ArterialpH level
19898,-79,0.016817108818363673,-2.976342337644968,Daignose for heartRate,Non ideal Maintain heartRate
19899,18,0.0168137453966,2.3800416337959183, , 
19900,7,0.01681038264752068,1.3800129837025512,Daignose for ArterialpH level,Non ideal ArterialpH level
19901,24,0.016807020570991177,-2.6602227922873545,Daignose for heartRate,Non ideal Maintain heartRate
19902,18,0.01680365916687698,1.3185627323446725, , 
19903,-200,0.016800298435043604,-2.750684612805358,Daignose for ArterialpH level,Non ideal ArterialpH level
19904,1,0.016796938375356594,2.7038644217951373,Daignose for heartRate,Non ideal Maintain heartRate
19905,18,0.016793578987681523,3.8673073273258067,Daignose for heartRate,Non ideal Maintain heartRate
19906,-60,0.01679022027188399,-0.7447502691201038,Daignose for ArterialpH level,Non ideal ArterialpH level
19907,21,0.016786862227829612,0.6933000972983034, , 
19908,-200,0.016783504855384046,-4.133288215304807, , 
19909,24,0.01678014815441297,-2.2351384182362066,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19910,-9,0.01677679212478209,2.1836025145065086,Daignose for ArterialpH level,Non ideal ArterialpH level
19911,-200,0.016773436766357133,-2.824266349409287,Daignose for ArterialpH level,Non ideal ArterialpH level
19912,24,0.01677008207900386,4.270434193939749, , 
19913,-2,0.01676672806258806,-3.0520360606169032,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19914,18,0.016763374716975542,-1.2443068614186688,Daignose for heartRate,Non ideal Maintain heartRate
19915,13,0.016760022042032148,1.6478227209392433,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19916,21,0.016756670037623742,-0.07364639048390931,Daignose for ArterialpH level,Non ideal ArterialpH level
19917,24,0.016753318703616217,-1.2443068614186688,Daignose for heartRate,Non ideal Maintain heartRate
19918,-29,0.016749968039875496,0.2520378502066216,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19919,-200,0.016746618046267522,-1.9286599677656362,Daignose for ArterialpH level,Non ideal ArterialpH level
19920,17,0.01674326872265827,-2.0760407655994255,Daignose for heartRate,Non ideal Maintain heartRate
19921,-35,0.016739920068913738,3.2254321143434175, , 
19922,4,0.016736572084899957,-0.8664646168781411,Daignose for heartRate,Non ideal Maintain heartRate
19923,16,0.016733224770482977,2.3800416337959183,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19924,-7,0.016729878125528883,4.09278913086606, , 
19925,25,0.016726532149903776,2.1836025145065086,Daignose for ArterialpH level,Non ideal ArterialpH level
19926,-77,0.016723186843473795,4.3132238297555965,Daignose for heartRate,Non ideal Maintain heartRate
19927,-200,0.0167198422061051,1.01365729228697,Daignose for ArterialpH level,Non ideal ArterialpH level
19928,-85,0.01671649823766388,8.8517810748478,Daignose for heartRate,Non ideal Maintain heartRate
19929,15,0.01671315493801635,3.8673073273258067,Daignose for ArterialpH level,Non ideal ArterialpH level
19930,2,0.016709812307028747,-0.08385590957472289, , 
19931,6,0.01670647034456734,1.6556520459180772,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19932,24,0.01670312905049843,1.6556520459180772,Daignose for heartRate,Non ideal Maintain heartRate
19933,16,0.01669978842468833,0.3335296970701487, , 
19934,15,0.016696448467003393,5.973093353739413,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19935,2,0.016693109177309994,0.6933000972983034,Daignose for heartRate,Non ideal Maintain heartRate
19936,-200,0.016689770555474534,6.3037492469794,Daignose for heartRate,Non ideal Maintain heartRate
19937,21,0.01668643260136344,-0.3510478097152854,Daignose for ArterialpH level,Non ideal ArterialpH level
19938,12,0.016683095314843167,-2.875887361404833,Daignose for ArterialpH level,Non ideal ArterialpH level
19939,23,0.0166797586957802,-0.10690991521007831, , 
19940,17,0.016676422744041044,-0.6883069896808918, , 
19941,-200,0.016673087459492236,1.8968638674341014,Daignose for SpO2 and FiO2,Non ideal ArterialpH level
19942,-49,0.016669752842000337,-1.1282220380014814,Daignose for heartRate,Non ideal Maintain heartRate
19943,11,0.016666418891431937,-2.312856100571281,Daignose for heartRate,Non ideal Maintain heartRate
19944,8,0.01666308560765365,-1.888433896601474, , 
19945,-14,0.01665975299053212,2.3800416337959183,Daignose for ArterialpH level,Non ideal ArterialpH level
19946,-16,0.016656421039934016,0.8859844649896276,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19947,-96,0.01665308975572603,-0.8581866599498991, , 
19948,13,0.016649759137774885,-0.3951935405415279,Daignose for heartRate,Non ideal Maintain heartRate
19949,-95,0.01664642918594733,-0.8983044081394729, , 
19950,25,0.01664309990011014,-0.029988377408783684, ,Non ideal SpO2 and FiO2
19951,24,0.016639771280130118,5.639149676502798,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19952,14,0.016636443325874092,-2.0157662160837915, , 
19953,10,0.016633116037208916,-0.8632388557855606, , 
19954,11,0.016629789414001474,-0.7707540437329614,Daignose for heartRate,Non ideal Maintain heartRate
19955,-200,0.016626463456118675,-3.371165405972111,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19956,22,0.01662313816342745,-0.5692675642817937,Daignose for ArterialpH level,Non ideal ArterialpH level
19957,23,0.016619813535794767,-0.8962780741257685, , 
19958,-200,0.016616489573087607,-2.372733619839929,Daignose for ArterialpH level,Non ideal ArterialpH level
19959,-172,0.01661316627517299,-1.1051494470545742,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19960,15,0.016609843641917955,-0.056732663312748954,Daignose for ArterialpH level,Non ideal ArterialpH level
19961,-16,0.016606521673189573,2.1331326494300105,Daignose for heartRate,Non ideal Maintain heartRate
19962,17,0.016603200368854935,-1.09592975319705,Daignose for ArterialpH level,Non ideal ArterialpH level
19963,21,0.016599879728781165,-2.312856100571281,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19964,24,0.01659655975283541,2.0086209433604454, , 
19965,-91,0.01659324044088484,-0.25963279164997566, , 
19966,23,0.016589921792796666,5.639149676502798,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19967,-314,0.016586603808438106,-0.1616942932329497, , 
